,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
9bc24cb6-8dcb-11e9-a8d4-7831c1d08f6a,3,Venserpolder,6,['metro53_1'],Amstelstation,"['Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Venserpolder']","['20:00:00', '20:10:00', '20:10:00', '20:16:00']",0,[],10.0
9bca24cc-8dcb-11e9-9449-7831c1d08f6a,2,Noorderpark,12,['metro52_1'],Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Noorderpark']","['20:00:00', '20:05:00', '20:05:00', '20:17:00']",0,[],4.983333333333333
9bcdbff6-8dcb-11e9-a9ae-7831c1d08f6a,2,Van der Madeweg,12,['metro53_1'],Centraal Station,"['Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg']","['20:00:01', '20:03:00', '20:03:00', '20:15:00']",0,[],2.966666666666667
9bd228ca-8dcb-11e9-8820-7831c1d08f6a,3,Nieuwmarkt,7,['metro53_0'],Amstelstation,"['Amstelstation', 'Wibautstraat', 'Weesperplein', 'Waterlooplein', 'Nieuwmarkt']","['20:00:01', '20:16:00', '20:16:00', '20:23:00']",0,[],15.966666666666667
9bd7fb24-8dcb-11e9-8a44-7831c1d08f6a,2,Noorderpark,6.0,"['tram24_1', 'metro52_1']",Dam,"['Dam', 'Rokin', 'Centraal Station', 'Noorderpark']","['20:00:02', '20:06:00', '20:06:00', '20:08:00', '20:08:00', '20:13:00', '20:13:00', '20:17:00']",1,['Rokin'],5.95
9bdcfc34-8dcb-11e9-9905-7831c1d08f6a,1,Station Diemen-Zuid,14.0,"['metro50_1', 'metro53_1']",Strandvliet,"['Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Venserpolder', 'Station Diemen-Zuid']","['20:00:02', '20:09:00', '20:09:00', '20:11:00', '20:11:00', '20:15:00', '20:15:00', '20:18:00']",1,['Van der Madeweg'],8.95
9be01598-8dcb-11e9-8d1a-7831c1d08f6a,1,Van der Madeweg,17.0,"['metro52_1', 'metro53_1']",Rokin,"['Rokin', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg']","['20:00:03', '20:13:00', '20:13:00', '20:15:00', '20:15:00', '20:23:00', '20:23:00', '20:35:00']",1,['Centraal Station'],12.933333333333334
9be7084c-8dcb-11e9-8317-7831c1d08f6a,2,Station Bijlmer ArenA,11,['metro50_0'],Station RAI,"['Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['20:00:04', '20:19:00', '20:19:00', '20:30:00']",0,[],18.916666666666668
9beb814c-8dcb-11e9-95bf-7831c1d08f6a,1,Waterlooplein,6,['metro53_0'],Amstelstation,"['Amstelstation', 'Wibautstraat', 'Weesperplein', 'Waterlooplein']","['20:00:04', '20:16:00', '20:16:00', '20:22:00']",0,[],15.916666666666666
9bf032de-8dcb-11e9-89c7-7831c1d08f6a,1,Station Diemen-Zuid,3,['metro53_1'],Van der Madeweg,"['Van der Madeweg', 'Venserpolder', 'Station Diemen-Zuid']","['20:00:05', '20:15:00', '20:15:00', '20:18:00']",0,[],14.9
9bf7f186-8dcb-11e9-bb5d-7831c1d08f6a,3,Kraaienneststation,25.0,"['metro52_1', 'metro53_1']",Rokin,"['Rokin', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Venserpolder', 'Station Diemen-Zuid', 'Verrijn Stuartweg', 'Station Ganzenhoef', 'Kraaienneststation']","['20:00:05', '20:13:00', '20:13:00', '20:15:00', '20:15:00', '20:23:00', '20:23:00', '20:43:00']",1,['Centraal Station'],12.9
9bf911b0-8dcb-11e9-a207-7831c1d08f6a,1,De Pijp,4,['tram12_0'],Museumplein,"['Museumplein', 'Roelof Hartplein', 'De Pijp']","['20:00:06', '20:50:00', '20:50:00', '20:54:00']",0,[],49.88333333333333
9bf9da00-8dcb-11e9-9724-7831c1d08f6a,3,De Pijp,7,['tram24_1'],Dam,"['Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'Marie Heinekenplein', 'De Pijp']","['20:00:06', '20:06:00', '20:06:00', '20:13:00']",0,[],5.883333333333334
