,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
cf03c558-8dd2-11e9-960f-7831c1d08f6a,3,De Pijp,7,['tram24_1'],Dam,"['Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'Marie Heinekenplein', 'De Pijp']","['17:00:00', '17:06:00', '17:06:00', '17:13:00']",0,[],6.0
cf04e3ac-8dd2-11e9-bd43-7831c1d08f6a,1,Amstelveenseweg,15,['tram24_1'],De Pijp,"['De Pijp', 'Roelof Hartplein', 'Gerrit v.d. Veenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'Olympisch stadion', 'IJsbaanpad', 'Amstelveenseweg']","['17:00:00', '17:13:00', '17:13:00', '17:28:00']",0,[],12.983333333333333
cf0808d4-8dd2-11e9-ba24-7831c1d08f6a,1,Noord,15.0,"['tram12_1', 'metro52_1']",Cornelis Troostplein,"['Cornelis Troostplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Noorderpark', 'Noord']","['17:00:00', '17:42:00', '17:42:00', '17:44:00', '17:44:00', '17:45:00', '17:45:00', '17:56:00']",1,['De Pijp'],41.983333333333334
cf0ad59e-8dd2-11e9-91ad-7831c1d08f6a,3,Kraaienneststation,20,['metro53_1'],Centraal Station,"['Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Venserpolder', 'Station Diemen-Zuid', 'Verrijn Stuartweg', 'Station Ganzenhoef', 'Kraaienneststation']","['17:00:00', '17:03:00', '17:03:00', '17:23:00']",0,[],2.9833333333333334
cf0d80c0-8dd2-11e9-8e07-7831c1d08f6a,1,Van der Madeweg,19.0,"['metro52_1', 'metro53_1']",Vijzelgracht,"['Vijzelgracht', 'Rokin', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg']","['17:00:01', '17:11:00', '17:11:00', '17:15:00', '17:15:00', '17:23:00', '17:23:00', '17:35:00']",1,['Centraal Station'],10.966666666666667
cf0fea18-8dd2-11e9-b08e-7831c1d08f6a,1,Centraal Station,22.0,"['tram24_0', 'metro52_1']",Olympiaweg,"['Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'Gerrit v.d. Veenstraat', 'Roelof Hartplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['17:00:01', '17:12:00', '17:12:00', '17:23:00', '17:23:00', '17:27:00', '17:27:00', '17:33:00']",1,['De Pijp'],11.966666666666667
cf13cbba-8dd2-11e9-ac09-7831c1d08f6a,3,Museumplein,38.0,"['metro50_1', 'metro52_1', 'tram12_0']",Station Bijlmer ArenA,"['Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Nieuwezijds Kolk', 'Dam', 'Spui', 'Koningsplein', 'Keizersgracht', 'Prinsengracht', 'Leidseplein', 'Rijksmuseum', 'Van Baerlestraat', 'Museumplein']","['17:00:01', '17:07:00', '17:07:00', '17:18:00', '17:18:00', '17:23:00', '17:23:00', '17:33:00', '17:33:00', '17:35:00', '17:35:00', '17:50:00']",2,"['Station Zuid', 'Centraal Station']",6.966666666666667
cf16e566-8dd2-11e9-ab23-7831c1d08f6a,3,Station Bijlmer ArenA,19,['metro50_0'],Heemstedestraat,"['Heemstedestraat', 'Henk Sneevlietweg', 'Amstelveenseweg', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['17:00:02', '17:11:00', '17:11:00', '17:30:00']",0,[],10.95
cf191142-8dd2-11e9-8c17-7831c1d08f6a,1,Leidseplein,7,['tram12_0'],Dam,"['Dam', 'Spui', 'Koningsplein', 'Keizersgracht', 'Prinsengracht', 'Leidseplein']","['17:00:02', '17:39:00', '17:39:00', '17:46:00']",0,[],38.95
cf1a1c36-8dd2-11e9-b4f4-7831c1d08f6a,2,Dam,47.0,"['metro52_0', 'tram12_1']",Rokin,"['Rokin', 'Vijzelgracht', 'De Pijp', 'Roelof Hartplein', 'Museumplein', 'Van Baerlestraat', 'Rijksmuseum', 'Leidseplein', 'Prinsengracht', 'Keizersgracht', 'Koningsplein', 'Spui', 'Dam']","['17:00:02', '17:06:00', '17:06:00', '17:10:00', '17:10:00', '17:44:00', '17:44:00', '17:58:00']",1,['De Pijp'],5.95
cf1bc3b0-8dd2-11e9-b769-7831c1d08f6a,1,Gein,26.0,"['tram12_0', 'metro53_1', 'metro50_0']",De Pijp,"['De Pijp', 'Cornelis Troostplein', 'Scheldestraat', 'Maasstraat', 'Waalstraat', 'Victorieplein', 'Amsteldijk', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA', 'Bullewijk', 'Station Holendrecht', 'Reigersbos', 'Gein']","['17:00:02', '17:54:00', '17:54:00']",2,"['Amstelstation', 'Van der Madeweg']",53.95
cf1e2c7a-8dd2-11e9-93d3-7831c1d08f6a,2,Noord,57.0,"['metro52_0', 'tram12_1', 'metro52_1']",Rokin,"['Rokin', 'Vijzelgracht', 'De Pijp', 'Roelof Hartplein', 'Museumplein', 'Van Baerlestraat', 'Rijksmuseum', 'Leidseplein', 'Prinsengracht', 'Keizersgracht', 'Koningsplein', 'Spui', 'Dam', 'Nieuwezijds Kolk', 'Centraal Station', 'Noorderpark', 'Noord']","['17:00:03', '17:06:00', '17:06:00', '17:10:00', '17:10:00', '17:44:00', '17:44:00']",2,"['De Pijp', 'Centraal Station']",5.933333333333334
cf222cb4-8dd2-11e9-a518-7831c1d08f6a,3,Noorderpark,10,['metro52_1'],Europaplein,"['Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Noorderpark']","['17:00:03', '17:07:00', '17:07:00', '17:17:00']",0,[],6.933333333333334
cf23ec1e-8dd2-11e9-899d-7831c1d08f6a,3,Marie Heinekenplein,3,['tram24_1'],Rokin,"['Rokin', 'Muntplein', 'Vijzelgracht', 'Marie Heinekenplein']","['17:00:03', '17:08:00', '17:08:00', '17:11:00']",0,[],7.933333333333334
cf24e6c0-8dd2-11e9-a358-7831c1d08f6a,3,Rokin,15.0,"['tram12_0', 'metro52_1']",Rijksmuseum,"['Rijksmuseum', 'Van Baerlestraat', 'Museumplein', 'Roelof Hartplein', 'De Pijp', 'Vijzelgracht', 'Rokin']","['17:00:04', '17:47:00', '17:47:00', '17:54:00', '17:54:00', '17:57:00', '17:57:00']",1,['De Pijp'],46.916666666666664
cf25e6cc-8dd2-11e9-8d26-7831c1d08f6a,3,Dam,2,['tram24_0'],Rokin,"['Rokin', 'Dam']","['17:00:04', '17:30:00', '17:30:00', '17:32:00']",0,[],29.916666666666668
cf293f4a-8dd2-11e9-bb6f-7831c1d08f6a,2,Reigersbos,31.0,"['metro52_0', 'metro50_0']",Vijzelgracht,"['Vijzelgracht', 'De Pijp', 'Europaplein', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA', 'Bullewijk', 'Station Holendrecht', 'Reigersbos']","['17:00:04', '17:08:00', '17:08:00', '17:15:00', '17:15:00', '17:17:00', '17:17:00', '17:34:00']",1,['Station Zuid'],7.916666666666667
