,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
c1916524-8dbe-11e9-b4b6-7831c1d08f6a,2,Burg.de Vlugtlaan,33.0,"['metro53_1', 'metro50_1']",Centraal Station,"['Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Amstelveenseweg', 'Henk Sneevlietweg', 'Heemstedestraat', 'Station Lelylaan', 'Postjesweg', 'Jan v.Galenstraat', 'Burg.de Vlugtlaan']","['14:00:00', '14:03:00', '14:03:00', '14:15:00', '14:15:00', '14:21:00', '14:21:00', '14:41:00']",1,['Van der Madeweg'],3.0
c194b8f0-8dbe-11e9-b7a8-7831c1d08f6a,2,Noord,21.0,"['tram12_1', 'metro52_1']",Van Baerlestraat,"['Van Baerlestraat', 'Rijksmuseum', 'Leidseplein', 'Prinsengracht', 'Keizersgracht', 'Koningsplein', 'Spui', 'Dam', 'Nieuwezijds Kolk', 'Centraal Station', 'Noorderpark', 'Noord']","['14:00:00', '14:18:00', '14:18:00', '14:31:00', '14:31:00', '14:33:00', '14:33:00', '14:38:00']",1,['Centraal Station'],17.983333333333334
c1965e1c-8dbe-11e9-b136-7831c1d08f6a,1,Weesperplein,4,['metro53_0'],Amstelstation,"['Amstelstation', 'Wibautstraat', 'Weesperplein']","['14:00:00', '14:16:00', '14:16:00', '14:20:00']",0,[],15.983333333333333
c197ee62-8dbe-11e9-b6c9-7831c1d08f6a,3,Station Zuid,21.0,"['tram12_0', 'metro52_0']",Keizersgracht,"['Keizersgracht', 'Prinsengracht', 'Leidseplein', 'Rijksmuseum', 'Van Baerlestraat', 'Museumplein', 'Roelof Hartplein', 'De Pijp', 'Europaplein', 'Station Zuid']","['14:00:00', '14:13:00', '14:13:00', '14:24:00', '14:24:00', '14:28:00', '14:28:00', '14:33:00']",1,['De Pijp'],12.983333333333333
c19a344c-8dbe-11e9-81b2-7831c1d08f6a,2,Amstelstation,18.0,"['metro52_1', 'metro53_1']",Europaplein,"['Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation']","['14:00:01', '14:07:00', '14:07:00', '14:15:00', '14:15:00', '14:23:00', '14:23:00', '14:30:00']",1,['Centraal Station'],6.966666666666667
c19c81fa-8dbe-11e9-823c-7831c1d08f6a,3,Nieuwezijds Kolk,15.0,"['metro52_1', 'tram12_0']",Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Nieuwezijds Kolk']","['14:00:01', '14:05:00', '14:05:00', '14:15:00', '14:15:00', '14:17:00', '14:17:00', '14:19:00']",1,['Centraal Station'],4.966666666666667
c19cf8ba-8dbe-11e9-9635-7831c1d08f6a,1,De Pijp,8,['metro52_0'],Noorderpark,"['Noorderpark', 'Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp']","['14:00:01', '14:02:00', '14:02:00', '14:10:00']",0,[],1.9666666666666666
c19e22fa-8dbe-11e9-8d48-7831c1d08f6a,3,Centraal Station,25,['tram24_0'],IJsbaanpad,"['IJsbaanpad', 'Olympisch stadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'Gerrit v.d. Veenstraat', 'Roelof Hartplein', 'De Pijp', 'Marie Heinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'Centraal Station']","['14:00:02', '14:10:00', '14:10:00', '14:35:00']",0,[],9.95
c1a0003e-8dbe-11e9-92a8-7831c1d08f6a,2,Waterlooplein,26.0,"['metro50_0', 'metro53_0']",Heemstedestraat,"['Heemstedestraat', 'Henk Sneevlietweg', 'Amstelveenseweg', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Wibautstraat', 'Weesperplein', 'Waterlooplein']","['14:00:02', '14:11:00', '14:11:00', '14:25:00', '14:25:00', '14:33:00', '14:33:00', '14:42:00']",1,['Van der Madeweg'],10.95
c1a1f16e-8dbe-11e9-bd01-7831c1d08f6a,3,Station Duivendrecht,19.0,"['metro53_0', 'metro50_0']",Gaasperplas,"['Gaasperplas', 'Kraaienneststation', 'Station Ganzenhoef', 'Verrijn Stuartweg', 'Station Diemen-Zuid', 'Venserpolder', 'Van der Madeweg', 'Station Duivendrecht']","['14:00:02', '14:03:00', '14:03:00', '14:13:00', '14:13:00', '14:25:00', '14:25:00', '14:27:00']",1,['Van der Madeweg'],2.95
