,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
46c1e22c-8dc0-11e9-846f-7831c1d08f6a,1,Station Zuid,5,['metro52_0'],De Pijp,"['De Pijp', 'Europaplein', 'Station Zuid']","['14:00:00', '14:10:00', '14:10:00', '14:15:00']",0,[],10.0
46c28682-8dc0-11e9-b387-7831c1d08f6a,3,De Pijp,7,['tram24_1'],Dam,"['Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'Marie Heinekenplein', 'De Pijp']","['14:00:00', '14:06:00', '14:06:00', '14:13:00']",0,[],5.983333333333333
46c3364a-8dc0-11e9-b400-7831c1d08f6a,1,De Pijp,4,['metro52_0'],Rokin,"['Rokin', 'Vijzelgracht', 'De Pijp']","['14:00:00', '14:06:00', '14:06:00', '14:10:00']",0,[],5.983333333333333
46c510f0-8dc0-11e9-8d5a-7831c1d08f6a,1,Centraal Station,4,['metro52_1'],Vijzelgracht,"['Vijzelgracht', 'Rokin', 'Centraal Station']","['14:00:00', '14:11:00', '14:11:00', '14:15:00']",0,[],10.983333333333333
46c60852-8dc0-11e9-ac2a-7831c1d08f6a,1,Waterlooplein,12.0,"['metro52_1', 'metro53_1']",De Pijp,"['De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein']","['14:00:01', '14:09:00', '14:09:00', '14:15:00', '14:15:00', '14:23:00', '14:23:00', '14:26:00']",1,['Centraal Station'],8.966666666666667
46c7c336-8dc0-11e9-ab22-7831c1d08f6a,3,Weesperplein,19.0,"['metro50_1', 'metro53_0']",Bullewijk,"['Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Wibautstraat', 'Weesperplein']","['14:00:01', '14:06:00', '14:06:00', '14:11:00', '14:11:00', '14:13:00', '14:13:00', '14:20:00']",1,['Van der Madeweg'],5.966666666666667
46c98d1a-8dc0-11e9-b66b-7831c1d08f6a,1,Leidseplein,11,['tram12_0'],Centraal Station,"['Centraal Station', 'Nieuwezijds Kolk', 'Dam', 'Spui', 'Koningsplein', 'Keizersgracht', 'Prinsengracht', 'Leidseplein']","['14:00:01', '14:35:00', '14:35:00', '14:46:00']",0,[],34.96666666666667
46cae714-8dc0-11e9-b3ca-7831c1d08f6a,1,Rokin,8.0,"['metro53_0', 'metro52_0']",Nieuwmarkt,"['Nieuwmarkt', 'Centraal Station', 'Rokin']","['14:00:02', '14:23:00', '14:23:00', '14:24:00', '14:24:00', '14:28:00', '14:28:00', '14:30:00']",1,['Centraal Station'],22.95
46cdda34-8dc0-11e9-9f9e-7831c1d08f6a,3,Station Sloterdijk,15,['metro50_1'],Station Zuid,"['Station Zuid', 'Amstelveenseweg', 'Henk Sneevlietweg', 'Heemstedestraat', 'Station Lelylaan', 'Postjesweg', 'Jan v.Galenstraat', 'Burg.de Vlugtlaan', 'Station Sloterdijk']","['14:00:02', '14:18:00', '14:18:00', '14:33:00']",0,[],17.95
46d127a8-8dc0-11e9-b764-7831c1d08f6a,2,Station Bijlmer ArenA,17.0,"['metro53_1', 'metro50_0']",Wibautstraat,"['Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['14:00:02', '14:08:00', '14:08:00', '14:15:00', '14:15:00', '14:25:00', '14:25:00', '14:30:00']",1,['Van der Madeweg'],7.95
