,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
e4a98ea4-8dca-11e9-9b70-7831c1d08f6a,1,De Pijp,10.0,"['tram12_0', 'tram24_1', 'metro52_0']",Nieuwezijds Kolk,"['Nieuwezijds Kolk', 'Dam', 'Rokin', 'Vijzelgracht', 'De Pijp']","['20:00:00', '20:07:00', '20:07:00', '20:09:00', '20:09:00', '20:16:00', '20:16:00', '20:18:00', '20:18:00', '20:18:00', '20:18:00', '20:22:00']",2,"['Dam', 'Rokin']",7.0
e4ad3718-8dca-11e9-a710-7831c1d08f6a,1,Noorderpark,2,['metro52_1'],Centraal Station,"['Centraal Station', 'Noorderpark']","['20:00:00', '20:15:00', '20:15:00', '20:17:00']",0,[],14.983333333333333
e4b21466-8dca-11e9-ac9d-7831c1d08f6a,1,Station Bijlmer ArenA,14.0,"['tram12_0', 'metro53_1', 'metro50_0']",Amsteldijk,"['Amsteldijk', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['20:00:01', '20:31:00', '20:31:00', '20:33:00', '20:33:00', '20:40:00', '20:40:00', '20:45:00', '20:45:00', '20:55:00', '20:55:00']",2,"['Amstelstation', 'Van der Madeweg']",30.966666666666665
e4b30cfe-8dca-11e9-9eae-7831c1d08f6a,1,Station Zuid,3,['metro52_0'],Europaplein,"['Europaplein', 'Station Zuid']","['20:00:01', '20:12:00', '20:12:00', '20:15:00']",0,[],11.966666666666667
e4b5a180-8dca-11e9-b824-7831c1d08f6a,2,Burg.de Vlugtlaan,20,['metro50_1'],Van der Madeweg,"['Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Amstelveenseweg', 'Henk Sneevlietweg', 'Heemstedestraat', 'Station Lelylaan', 'Postjesweg', 'Jan v.Galenstraat', 'Burg.de Vlugtlaan']","['20:00:02', '20:11:00', '20:11:00', '20:31:00']",0,[],10.95
e4b68e88-8dca-11e9-b403-7831c1d08f6a,3,Dam,16.0,"['metro52_1', 'tram24_1']",Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Dam']","['20:00:02', '20:05:00', '20:05:00', '20:15:00', '20:15:00', '20:24:00', '20:24:00', '20:26:00']",1,['Centraal Station'],4.95
e4b90d86-8dca-11e9-9c27-7831c1d08f6a,2,Heemstedestraat,36.0,"['metro52_1', 'tram24_1', 'metro50_1']",Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Roelof Hartplein', 'Gerrit v.d. Veenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'Olympisch stadion', 'IJsbaanpad', 'Amstelveenseweg', 'Henk Sneevlietweg', 'Heemstedestraat']","['20:00:03', '20:05:00', '20:05:00', '20:09:00', '20:09:00', '20:13:00', '20:13:00', '20:28:00', '20:28:00', '20:31:00', '20:31:00', '20:36:00']",2,"['De Pijp', 'Amstelveenseweg']",4.933333333333334
e4bb9f18-8dca-11e9-9c99-7831c1d08f6a,3,Gaasperplas,40.0,"['tram12_0', 'metro53_1']",Dam,"['Dam', 'Spui', 'Koningsplein', 'Keizersgracht', 'Prinsengracht', 'Leidseplein', 'Rijksmuseum', 'Van Baerlestraat', 'Museumplein', 'Roelof Hartplein', 'De Pijp', 'Cornelis Troostplein', 'Scheldestraat', 'Maasstraat', 'Waalstraat', 'Victorieplein', 'Amsteldijk', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Venserpolder', 'Station Diemen-Zuid', 'Verrijn Stuartweg', 'Station Ganzenhoef', 'Kraaienneststation', 'Gaasperplas']","['20:00:04', '20:09:00', '20:09:00', '20:33:00', '20:33:00', '20:40:00', '20:40:00', '20:54:00']",1,['Amstelstation'],8.916666666666666
e4bf8876-8dca-11e9-a340-7831c1d08f6a,3,Station Diemen-Zuid,24.0,"['tram24_0', 'metro53_1']",Muntplein,"['Muntplein', 'Rokin', 'Dam', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Venserpolder', 'Station Diemen-Zuid']","['20:00:04', '20:29:00', '20:29:00', '20:35:00', '20:35:00', '20:43:00', '20:43:00', '20:58:00']",1,['Centraal Station'],28.916666666666668
e4c3808c-8dca-11e9-937e-7831c1d08f6a,2,Station Holendrecht,19.0,"['metro53_1', 'metro50_0']",Wibautstraat,"['Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA', 'Bullewijk', 'Station Holendrecht']","['20:00:05', '20:08:00', '20:08:00', '20:15:00', '20:15:00', '20:25:00', '20:25:00', '20:32:00']",1,['Van der Madeweg'],7.9
e4c63900-8dca-11e9-b230-7831c1d08f6a,2,Vijzelgracht,4,['metro52_1'],Europaplein,"['Europaplein', 'De Pijp', 'Vijzelgracht']","['20:00:05', '20:07:00', '20:07:00', '20:11:00']",0,[],6.9
e4c8c61e-8dca-11e9-9bad-7831c1d08f6a,3,Bullewijk,14,['metro50_0'],Station Zuid,"['Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA', 'Bullewijk']","['20:00:06', '20:17:00', '20:17:00', '20:31:00']",0,[],16.883333333333333
