,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
93b774be-8dbd-11e9-af5b-7831c1d08f6a,2,De Pijp,31.0,"['metro53_0', 'tram12_1']",Station Diemen-Zuid,"['Station Diemen-Zuid', 'Venserpolder', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Amsteldijk', 'Victorieplein', 'Waalstraat', 'Maasstraat', 'Scheldestraat', 'Cornelis Troostplein', 'De Pijp']","['11:00:00', '11:08:00', '11:08:00', '11:16:00', '11:16:00', '11:33:00', '11:33:00', '11:44:00']",1,['Amstelstation'],8.0
93b8a10c-8dbd-11e9-b726-7831c1d08f6a,1,Centraal Station,4,['metro53_0'],Weesperplein,"['Weesperplein', 'Waterlooplein', 'Nieuwmarkt', 'Centraal Station']","['11:00:00', '11:20:00', '11:20:00', '11:24:00']",0,[],19.983333333333334
93bae590-8dbd-11e9-8154-7831c1d08f6a,2,Henk Sneevlietweg,34.0,"['metro52_1', 'tram24_1', 'metro50_1']",Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Roelof Hartplein', 'Gerrit v.d. Veenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'Olympisch stadion', 'IJsbaanpad', 'Amstelveenseweg', 'Henk Sneevlietweg']","['11:00:00', '11:05:00', '11:05:00', '11:09:00', '11:09:00', '11:13:00', '11:13:00', '11:28:00', '11:28:00', '11:31:00', '11:31:00', '11:34:00']",2,"['De Pijp', 'Amstelveenseweg']",4.983333333333333
93bdb8b0-8dbd-11e9-a3f9-7831c1d08f6a,3,VU medisch centrum,26.0,"['metro50_1', 'tram24_1']",Gein,"['Gein', 'Reigersbos', 'Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Amstelveenseweg', 'VU medisch centrum']","['11:00:01', '11:10:00', '11:10:00', '11:31:00', '11:31:00', '11:38:00', '11:38:00', '11:40:00']",1,['Amstelveenseweg'],9.966666666666667
93c02942-8dbd-11e9-b4bc-7831c1d08f6a,3,Station Bijlmer ArenA,13,['metro50_0'],Station Zuid,"['Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['11:00:01', '11:17:00', '11:17:00', '11:30:00']",0,[],16.966666666666665
93c1cb9e-8dbd-11e9-9be7-7831c1d08f6a,3,Weesperplein,4,['metro53_0'],Amstelstation,"['Amstelstation', 'Wibautstraat', 'Weesperplein']","['11:00:02', '11:16:00', '11:16:00', '11:20:00']",0,[],15.95
93c36026-8dbd-11e9-8b32-7831c1d08f6a,1,Amstelveenseweg,12,['metro50_1'],Strandvliet,"['Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Amstelveenseweg']","['11:00:02', '11:09:00', '11:09:00', '11:21:00']",0,[],8.95
93c5ce38-8dbd-11e9-87d2-7831c1d08f6a,3,Station Bijlmer ArenA,15.0,"['metro53_1', 'metro50_0']",Amstelstation,"['Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['11:00:02', '11:10:00', '11:10:00', '11:15:00', '11:15:00', '11:25:00', '11:25:00', '11:30:00']",1,['Van der Madeweg'],9.95
93c7ae10-8dbd-11e9-9abd-7831c1d08f6a,2,Weesperplein,25.0,"['metro50_1', 'metro53_0']",Gein,"['Gein', 'Reigersbos', 'Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Wibautstraat', 'Weesperplein']","['11:00:03', '11:10:00', '11:10:00', '11:21:00', '11:21:00', '11:23:00', '11:23:00', '11:30:00']",1,['Van der Madeweg'],9.933333333333334
93c8b99a-8dbd-11e9-a557-7831c1d08f6a,3,Centraal Station,21.0,"['metro50_1', 'metro52_1']",Station Bijlmer ArenA,"['Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['11:00:03', '11:07:00', '11:07:00', '11:18:00', '11:18:00', '11:23:00', '11:23:00', '11:33:00']",1,['Station Zuid'],6.933333333333334
