,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
82d195a4-8dbc-11e9-88a5-7831c1d08f6a,1,Station Sloterdijk,12,['metro50_1'],Amstelveenseweg,"['Amstelveenseweg', 'Henk Sneevlietweg', 'Heemstedestraat', 'Station Lelylaan', 'Postjesweg', 'Jan v.Galenstraat', 'Burg.de Vlugtlaan', 'Station Sloterdijk']","['11:00:00', '11:21:00', '11:21:00', '11:33:00']",0,[],21.0
82d43a8c-8dbc-11e9-b572-7831c1d08f6a,3,Noorderpark,4,['metro52_1'],Rokin,"['Rokin', 'Centraal Station', 'Noorderpark']","['11:00:00', '11:13:00', '11:13:00', '11:17:00']",0,[],12.983333333333333
82d51dbe-8dbc-11e9-907f-7831c1d08f6a,2,Rokin,8,['metro52_1'],Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin']","['11:00:00', '11:05:00', '11:05:00', '11:13:00']",0,[],4.983333333333333
82d6d924-8dbc-11e9-b0be-7831c1d08f6a,3,Nieuwmarkt,16,['metro53_0'],Verrijn Stuartweg,"['Verrijn Stuartweg', 'Station Diemen-Zuid', 'Venserpolder', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Wibautstraat', 'Weesperplein', 'Waterlooplein', 'Nieuwmarkt']","['11:00:01', '11:07:00', '11:07:00', '11:23:00']",0,[],6.966666666666667
82d6ec3e-8dbc-11e9-89e3-7831c1d08f6a,2,Centraal Station,4,['metro52_0'],Noord,"['Noord', 'Noorderpark', 'Centraal Station']","['11:00:01', '11:06:00', '11:06:00', '11:10:00']",0,[],5.966666666666667
82d7c438-8dbc-11e9-b742-7831c1d08f6a,3,Rokin,8,['metro52_1'],Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin']","['11:00:02', '11:05:00', '11:05:00', '11:13:00']",0,[],4.95
82d965d8-8dbc-11e9-8523-7831c1d08f6a,3,Marie Heinekenplein,7,['tram24_1'],Centraal Station,"['Centraal Station', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'Marie Heinekenplein']","['11:00:02', '11:04:00', '11:04:00', '11:11:00']",0,[],3.95
82daad24-8dbc-11e9-a6d3-7831c1d08f6a,1,Station Zuid,13.0,"['metro53_0', 'metro50_1']",Venserpolder,"['Venserpolder', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid']","['11:00:02', '11:10:00', '11:10:00', '11:13:00', '11:13:00', '11:21:00', '11:21:00', '11:28:00']",1,['Van der Madeweg'],9.95
82dc87b6-8dbc-11e9-84b3-7831c1d08f6a,1,Station Zuid,2,['metro50_0'],Amstelveenseweg,"['Amstelveenseweg', 'Station Zuid']","['11:00:03', '11:15:00', '11:15:00', '11:17:00']",0,[],14.933333333333334
82dddf30-8dbc-11e9-a1f5-7831c1d08f6a,2,Station Zuid,13.0,"['metro53_1', 'metro50_1']",Amstelstation,"['Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid']","['11:00:03', '11:10:00', '11:10:00', '11:15:00', '11:15:00', '11:21:00', '11:21:00', '11:28:00']",1,['Van der Madeweg'],9.933333333333334
82e10426-8dbc-11e9-8762-7831c1d08f6a,3,Station Bijlmer ArenA,28.0,"['tram24_1', 'metro50_0']",Beethovenstraat,"['Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'Olympisch stadion', 'IJsbaanpad', 'Amstelveenseweg', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['11:00:04', '11:16:00', '11:16:00', '11:28:00', '11:28:00', '11:35:00', '11:35:00', '11:50:00']",1,['Amstelveenseweg'],16.916666666666668
82e2c9a8-8dbc-11e9-b92e-7831c1d08f6a,1,Roelof Hartplein,13.0,"['metro52_0', 'tram24_1']",Noord,"['Noord', 'Noorderpark', 'Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp', 'Roelof Hartplein']","['11:00:04', '11:06:00', '11:06:00', '11:16:00', '11:16:00', '11:23:00', '11:23:00', '11:24:00']",1,['De Pijp'],5.916666666666667
82e46a6c-8dbc-11e9-aa2c-7831c1d08f6a,3,Kraaienneststation,29.0,"['metro52_1', 'metro53_1']",De Pijp,"['De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Venserpolder', 'Station Diemen-Zuid', 'Verrijn Stuartweg', 'Station Ganzenhoef', 'Kraaienneststation']","['11:00:05', '11:09:00', '11:09:00', '11:15:00', '11:15:00', '11:23:00', '11:23:00', '11:43:00']",1,['Centraal Station'],8.9
82e55788-8dbc-11e9-825e-7831c1d08f6a,2,Centraal Station,10,['metro52_1'],Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['11:00:05', '11:05:00', '11:05:00', '11:15:00']",0,[],4.9
