,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
fc69051a-8dbb-11e9-aeed-7831c1d08f6a,3,Europaplein,24.0,"['tram12_0', 'metro52_0']",Nieuwezijds Kolk,"['Nieuwezijds Kolk', 'Dam', 'Spui', 'Koningsplein', 'Keizersgracht', 'Prinsengracht', 'Leidseplein', 'Rijksmuseum', 'Van Baerlestraat', 'Museumplein', 'Roelof Hartplein', 'De Pijp', 'Europaplein']","['11:00:00', '11:07:00', '11:07:00', '11:24:00', '11:24:00', '11:28:00', '11:28:00', '11:30:00']",1,['De Pijp'],7.0
fc6b0f06-8dbb-11e9-9d93-7831c1d08f6a,3,Weesperplein,21.0,"['metro50_1', 'metro53_0']",Station Holendrecht,"['Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Wibautstraat', 'Weesperplein']","['11:00:00', '11:04:00', '11:04:00', '11:11:00', '11:11:00', '11:13:00', '11:13:00', '11:20:00']",1,['Van der Madeweg'],3.9833333333333334
fc6c2600-8dbb-11e9-874c-7831c1d08f6a,3,Rokin,11.0,"['tram12_1', 'metro52_1']",Waalstraat,"['Waalstraat', 'Maasstraat', 'Scheldestraat', 'Cornelis Troostplein', 'De Pijp', 'Vijzelgracht', 'Rokin']","['11:00:00', '11:09:00', '11:09:00', '11:14:00', '11:14:00', '11:15:00', '11:15:00', '11:19:00']",1,['De Pijp'],8.983333333333333
fc6f493e-8dbb-11e9-b26a-7831c1d08f6a,1,Heemstedestraat,24.0,"['metro53_1', 'metro50_1']",Weesperplein,"['Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Amstelveenseweg', 'Henk Sneevlietweg', 'Heemstedestraat']","['11:00:01', '11:07:00', '11:07:00', '11:15:00', '11:15:00', '11:21:00', '11:21:00', '11:36:00']",1,['Van der Madeweg'],6.966666666666667
fc71a10c-8dbb-11e9-bf64-7831c1d08f6a,1,Muntplein,21.0,"['metro53_0', 'tram12_1', 'tram24_0']",Van der Madeweg,"['Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Amsteldijk', 'Victorieplein', 'Waalstraat', 'Maasstraat', 'Scheldestraat', 'Cornelis Troostplein', 'De Pijp', 'Marie Heinekenplein', 'Vijzelgracht', 'Muntplein']","['11:00:01', '11:13:00', '11:13:00', '11:16:00', '11:16:00', '11:21:00', '11:21:00', '11:32:00', '11:32:00', '11:33:00', '11:33:00', '11:39:00']",2,"['Amstelstation', 'De Pijp']",12.966666666666667
fc7502c0-8dbb-11e9-bb87-7831c1d08f6a,1,Station Bijlmer ArenA,26.0,"['tram12_0', 'metro53_1', 'metro50_0']",Van Baerlestraat,"['Van Baerlestraat', 'Museumplein', 'Roelof Hartplein', 'De Pijp', 'Cornelis Troostplein', 'Scheldestraat', 'Maasstraat', 'Waalstraat', 'Victorieplein', 'Amsteldijk', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['11:00:02', '11:19:00', '11:19:00', '11:33:00', '11:33:00', '11:40:00', '11:40:00', '11:45:00', '11:45:00', '11:55:00', '11:55:00']",2,"['Amstelstation', 'Van der Madeweg']",18.95
fc7692b6-8dbb-11e9-8be7-7831c1d08f6a,3,Rokin,22.0,"['metro50_1', 'metro52_1']",Station Holendrecht,"['Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin']","['11:00:02', '11:04:00', '11:04:00', '11:18:00', '11:18:00', '11:23:00', '11:23:00', '11:31:00']",1,['Station Zuid'],3.95
fc776f68-8dbb-11e9-8396-7831c1d08f6a,2,Rokin,8,['metro52_1'],Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin']","['11:00:02', '11:05:00', '11:05:00', '11:13:00']",0,[],4.95
fc78f5b0-8dbb-11e9-a988-7831c1d08f6a,3,Station Zuid,29.0,"['tram12_1', 'metro52_0']",Museumplein,"['Museumplein', 'Van Baerlestraat', 'Rijksmuseum', 'Leidseplein', 'Prinsengracht', 'Keizersgracht', 'Koningsplein', 'Spui', 'Dam', 'Nieuwezijds Kolk', 'Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp', 'Europaplein', 'Station Zuid']","['11:00:03', '11:17:00', '11:17:00', '11:31:00', '11:31:00', '11:34:00', '11:34:00', '11:45:00']",1,['Centraal Station'],16.933333333333334
fc7978f0-8dbb-11e9-9dde-7831c1d08f6a,3,De Pijp,15.0,"['metro53_1', 'tram12_1']",Waterlooplein,"['Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Amsteldijk', 'Victorieplein', 'Waalstraat', 'Maasstraat', 'Scheldestraat', 'Cornelis Troostplein', 'De Pijp']","['11:00:03', '11:06:00', '11:06:00', '11:10:00', '11:10:00', '11:15:00', '11:15:00', '11:26:00']",1,['Amstelstation'],5.933333333333334
fc7c26f4-8dbb-11e9-b4eb-7831c1d08f6a,3,Station Sloterdijk,26,['metro50_1'],Station Bijlmer ArenA,"['Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Amstelveenseweg', 'Henk Sneevlietweg', 'Heemstedestraat', 'Station Lelylaan', 'Postjesweg', 'Jan v.Galenstraat', 'Burg.de Vlugtlaan', 'Station Sloterdijk']","['11:00:04', '11:07:00', '11:07:00', '11:33:00']",0,[],6.916666666666667
fc7d0c0c-8dbb-11e9-af6a-7831c1d08f6a,1,Centraal Station,10,['metro52_1'],Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['11:00:04', '11:05:00', '11:05:00', '11:15:00']",0,[],4.916666666666667
fc7e4f42-8dbb-11e9-90f4-7831c1d08f6a,1,Station Zuid,11,['metro50_1'],Station Bijlmer ArenA,"['Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid']","['11:00:05', '11:07:00', '11:07:00', '11:18:00']",0,[],6.9
