,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
41007650-8dbb-11e9-ad61-7831c1d08f6a,3,Station Bijlmer ArenA,33.0,"['metro52_0', 'metro50_0']",Noorderpark,"['Noorderpark', 'Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp', 'Europaplein', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['11:00:00', '11:02:00', '11:02:00', '11:15:00', '11:15:00', '11:17:00', '11:17:00', '11:30:00']",1,['Station Zuid'],2.0
41049690-8dbb-11e9-bab7-7831c1d08f6a,2,Noord,15,['metro52_1'],Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Noorderpark', 'Noord']","['11:00:00', '11:05:00', '11:05:00', '11:20:00']",0,[],4.983333333333333
41075254-8dbb-11e9-87da-7831c1d08f6a,3,Henk Sneevlietweg,6,['metro50_1'],Station Zuid,"['Station Zuid', 'Amstelveenseweg', 'Henk Sneevlietweg']","['11:00:00', '11:18:00', '11:18:00', '11:24:00']",0,[],17.983333333333334
41091258-8dbb-11e9-8ba7-7831c1d08f6a,3,Noorderpark,8,['metro52_1'],De Pijp,"['De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Noorderpark']","['11:00:01', '11:09:00', '11:09:00', '11:17:00']",0,[],8.966666666666667
410b096c-8dbb-11e9-b643-7831c1d08f6a,3,Wibautstraat,8,['metro53_0'],Venserpolder,"['Venserpolder', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Wibautstraat']","['11:00:01', '11:10:00', '11:10:00', '11:18:00']",0,[],9.966666666666667
410d0df4-8dbb-11e9-9c49-7831c1d08f6a,1,Rijksmuseum,18.0,"['metro52_0', 'tram12_0']",Noord,"['Noord', 'Noorderpark', 'Centraal Station', 'Nieuwezijds Kolk', 'Dam', 'Spui', 'Koningsplein', 'Keizersgracht', 'Prinsengracht', 'Leidseplein', 'Rijksmuseum']","['11:00:02', '11:06:00', '11:06:00', '11:10:00', '11:10:00', '11:11:00', '11:11:00', '11:23:00']",1,['Centraal Station'],5.95
410ffa9e-8dbb-11e9-9686-7831c1d08f6a,1,Bullewijk,22.0,"['tram24_1', 'metro50_0']",Olympiaweg,"['Olympiaweg', 'Olympisch stadion', 'IJsbaanpad', 'Amstelveenseweg', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA', 'Bullewijk']","['11:00:02', '11:23:00', '11:23:00', '11:28:00', '11:28:00', '11:35:00', '11:35:00', '11:51:00']",1,['Amstelveenseweg'],23.95
41118166-8dbb-11e9-b6f2-7831c1d08f6a,1,Amstelveenseweg,3,['metro50_1'],Station Zuid,"['Station Zuid', 'Amstelveenseweg']","['11:00:02', '11:18:00', '11:18:00', '11:21:00']",0,[],17.95
4112a974-8dbb-11e9-8bf0-7831c1d08f6a,3,Station Zuid,11,['metro52_0'],Centraal Station,"['Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp', 'Europaplein', 'Station Zuid']","['11:00:03', '11:04:00', '11:04:00', '11:15:00']",0,[],3.933333333333333
4113bd82-8dbb-11e9-bac9-7831c1d08f6a,2,Centraal Station,21.0,"['metro53_1', 'metro50_1', 'metro52_1']",Spaklerweg,"['Spaklerweg', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['11:00:03', '11:13:00', '11:13:00', '11:15:00', '11:15:00', '11:21:00', '11:21:00', '11:28:00', '11:28:00', '11:29:00', '11:29:00', '11:39:00']",2,"['Van der Madeweg', 'Station Zuid']",12.933333333333334
4115e346-8dbb-11e9-a84f-7831c1d08f6a,2,Victorieplein,17.0,"['metro53_0', 'tram12_1']",Gaasperplas,"['Gaasperplas', 'Kraaienneststation', 'Station Ganzenhoef', 'Verrijn Stuartweg', 'Station Diemen-Zuid', 'Venserpolder', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Amsteldijk', 'Victorieplein']","['11:00:04', '11:03:00', '11:03:00', '11:16:00', '11:16:00', '11:21:00', '11:21:00', '11:25:00']",1,['Amstelstation'],2.9166666666666665
4117e600-8dbb-11e9-a7e1-7831c1d08f6a,3,Waterlooplein,33.0,"['metro50_0', 'metro53_0']",Station Sloterdijk,"['Station Sloterdijk', 'Burg.de Vlugtlaan', 'Jan v.Galenstraat', 'Postjesweg', 'Station Lelylaan', 'Heemstedestraat', 'Henk Sneevlietweg', 'Amstelveenseweg', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Wibautstraat', 'Weesperplein', 'Waterlooplein']","['11:00:04', '11:04:00', '11:04:00', '11:25:00', '11:25:00', '11:33:00', '11:33:00', '11:42:00']",1,['Van der Madeweg'],3.9166666666666665
41199fc2-8dbb-11e9-a8cc-7831c1d08f6a,1,Gerrit v.d. Veenstraat,18.0,"['metro52_0', 'tram24_1']",Noorderpark,"['Noorderpark', 'Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp', 'Roelof Hartplein', 'Gerrit v.d. Veenstraat']","['11:00:05', '11:02:00', '11:02:00', '11:10:00', '11:10:00', '11:13:00', '11:13:00', '11:15:00']",1,['De Pijp'],1.9
411ad21e-8dbb-11e9-9838-7831c1d08f6a,2,Station Zuid,15,['metro52_0'],Noord,"['Noord', 'Noorderpark', 'Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp', 'Europaplein', 'Station Zuid']","['11:00:05', '11:06:00', '11:06:00', '11:21:00']",0,[],5.9
