,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
b5b49aa2-8dbc-11e9-9239-7831c1d08f6a,2,Europaplein,9,"['metro50_1', 'metro52_1']",Van der Madeweg,"['Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein']","['11:00:00', '11:11:00', '11:11:00', '11:18:00', '11:18:00', '11:23:00', '11:23:00', '11:25:00']",1,['Station Zuid'],11.0
b5b9683e-8dbc-11e9-9a6c-7831c1d08f6a,2,Bullewijk,37.0,"['tram24_1', 'metro50_0']",Muntplein,"['Muntplein', 'Vijzelgracht', 'Marie Heinekenplein', 'De Pijp', 'Roelof Hartplein', 'Gerrit v.d. Veenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'Olympisch stadion', 'IJsbaanpad', 'Amstelveenseweg', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA', 'Bullewijk']","['11:00:00', '11:09:00', '11:09:00', '11:28:00', '11:28:00', '11:35:00', '11:35:00', '11:51:00']",1,['Amstelveenseweg'],8.983333333333333
b5bb7aa2-8dbc-11e9-9ada-7831c1d08f6a,2,Dam,14.0,"['metro52_1', 'tram24_1']",Europaplein,"['Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Dam']","['11:00:00', '11:07:00', '11:07:00', '11:15:00', '11:15:00', '11:24:00', '11:24:00', '11:26:00']",1,['Centraal Station'],6.983333333333333
b5bd3a4a-8dbc-11e9-9c28-7831c1d08f6a,2,Rokin,15.0,"['metro50_1', 'metro52_1']",Van der Madeweg,"['Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin']","['11:00:01', '11:11:00', '11:11:00', '11:18:00', '11:18:00', '11:23:00', '11:23:00', '11:31:00']",1,['Station Zuid'],10.966666666666667
b5be60b4-8dbc-11e9-b64f-7831c1d08f6a,2,Centraal Station,17.0,"['tram12_0', 'metro52_1']",Rijksmuseum,"['Rijksmuseum', 'Van Baerlestraat', 'Museumplein', 'Roelof Hartplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['11:00:01', '11:17:00', '11:17:00', '11:24:00', '11:24:00', '11:27:00', '11:27:00', '11:33:00']",1,['De Pijp'],16.966666666666665
b5bee340-8dbc-11e9-8c31-7831c1d08f6a,1,Dam,9,['tram24_0'],De Pijp,"['De Pijp', 'Marie Heinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam']","['11:00:02', '11:23:00', '11:23:00', '11:32:00']",0,[],22.95
b5c03068-8dbc-11e9-9c6a-7831c1d08f6a,1,Amstelstation,14.0,"['metro50_0', 'metro53_0']",Station Zuid,"['Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation']","['11:00:02', '11:17:00', '11:17:00', '11:25:00', '11:25:00', '11:33:00', '11:33:00', '11:36:00']",1,['Van der Madeweg'],16.95
b5c5089c-8dbc-11e9-82c5-7831c1d08f6a,2,Station Diemen-Zuid,27.0,"['tram12_0', 'metro53_1']",Leidseplein,"['Leidseplein', 'Rijksmuseum', 'Van Baerlestraat', 'Museumplein', 'Roelof Hartplein', 'De Pijp', 'Cornelis Troostplein', 'Scheldestraat', 'Maasstraat', 'Waalstraat', 'Victorieplein', 'Amsteldijk', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Venserpolder', 'Station Diemen-Zuid']","['11:00:02', '11:16:00', '11:16:00', '11:33:00', '11:33:00', '11:40:00', '11:40:00', '11:48:00']",1,['Amstelstation'],15.95
b5c5f98c-8dbc-11e9-a651-7831c1d08f6a,1,Station Zuid,3,['metro52_0'],Europaplein,"['Europaplein', 'Station Zuid']","['11:00:03', '11:12:00', '11:12:00', '11:15:00']",0,[],11.933333333333334
b5c815b4-8dbc-11e9-a0f2-7831c1d08f6a,1,Station RAI,14.0,"['metro53_1', 'metro50_1']",Weesperplein,"['Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Overamstel', 'Station RAI']","['11:00:03', '11:07:00', '11:07:00', '11:15:00', '11:15:00', '11:21:00', '11:21:00', '11:26:00']",1,['Van der Madeweg'],6.933333333333334
