,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
95665b28-8dd8-11e9-b239-7831c1d08f6a,1,Noord,9,['metro52_1'],Vijzelgracht,"['Vijzelgracht', 'Rokin', 'Centraal Station', 'Noorderpark', 'Noord']","['14:00:00', '14:11:00', '14:11:00', '14:20:00']",0,[],11.0
9567e026-8dd8-11e9-88d1-7831c1d08f6a,1,Station Zuid,5,['metro52_0'],De Pijp,"['De Pijp', 'Europaplein', 'Station Zuid']","['14:00:00', '14:10:00', '14:10:00', '14:15:00']",0,[],9.983333333333333
956ab148-8dd8-11e9-a9cc-7831c1d08f6a,3,Bullewijk,12,['metro50_0'],Station RAI,"['Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA', 'Bullewijk']","['14:00:00', '14:19:00', '14:19:00', '14:31:00']",0,[],18.983333333333334
956dfb82-8dd8-11e9-b410-7831c1d08f6a,2,Koningsplein,51.0,"['metro50_0', 'tram24_0', 'tram12_0']",Station Sloterdijk,"['Station Sloterdijk', 'Burg.de Vlugtlaan', 'Jan v.Galenstraat', 'Postjesweg', 'Station Lelylaan', 'Heemstedestraat', 'Henk Sneevlietweg', 'Amstelveenseweg', 'IJsbaanpad', 'Olympisch stadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'Gerrit v.d. Veenstraat', 'Roelof Hartplein', 'De Pijp', 'Marie Heinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'Spui', 'Koningsplein']","['14:00:00', '14:04:00', '14:04:00', '14:15:00', '14:15:00', '14:19:00', '14:19:00', '14:42:00', '14:42:00', '14:45:00', '14:45:00', '14:48:00']",2,"['Amstelveenseweg', 'Dam']",3.9833333333333334
957115ba-8dd8-11e9-8d4e-7831c1d08f6a,1,Noorderpark,10,['metro52_1'],Europaplein,"['Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Noorderpark']","['14:00:01', '14:07:00', '14:07:00', '14:17:00']",0,[],6.966666666666667
95723882-8dd8-11e9-867d-7831c1d08f6a,3,Leidseplein,8,['tram12_1'],De Pijp,"['De Pijp', 'Roelof Hartplein', 'Museumplein', 'Van Baerlestraat', 'Rijksmuseum', 'Leidseplein']","['14:00:01', '14:44:00', '14:44:00', '14:52:00']",0,[],43.96666666666667
95737d98-8dd8-11e9-b18c-7831c1d08f6a,2,Vijzelgracht,35.0,"['metro53_1', 'tram12_1', 'metro52_1']",Weesperplein,"['Weesperplein', 'Wibautstraat', 'Amstelstation', 'Amsteldijk', 'Victorieplein', 'Waalstraat', 'Maasstraat', 'Scheldestraat', 'Cornelis Troostplein', 'De Pijp', 'Vijzelgracht']","['14:00:01', '14:07:00', '14:07:00', '14:10:00', '14:10:00', '14:33:00', '14:33:00', '14:44:00', '14:44:00', '14:45:00', '14:45:00', '14:47:00']",2,"['Amstelstation', 'De Pijp']",6.966666666666667
95771f82-8dd8-11e9-af2c-7831c1d08f6a,1,Nieuwezijds Kolk,7,['tram12_1'],Leidseplein,"['Leidseplein', 'Prinsengracht', 'Keizersgracht', 'Koningsplein', 'Spui', 'Dam', 'Nieuwezijds Kolk']","['14:00:02', '14:52:00', '14:52:00', '14:59:00']",0,[],51.95
95789a10-8dd8-11e9-83fe-7831c1d08f6a,3,Europaplein,2,['metro52_0'],De Pijp,"['De Pijp', 'Europaplein']","['14:00:02', '14:10:00', '14:10:00', '14:12:00']",0,[],9.95
957977a8-8dd8-11e9-93ad-7831c1d08f6a,3,Rokin,2,['metro52_0'],Centraal Station,"['Centraal Station', 'Rokin']","['14:00:02', '14:04:00', '14:04:00', '14:06:00']",0,[],3.95
957a5af8-8dd8-11e9-905f-7831c1d08f6a,2,Rokin,8,['metro52_1'],Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin']","['14:00:03', '14:05:00', '14:05:00', '14:13:00']",0,[],4.933333333333334
957e8790-8dd8-11e9-aa22-7831c1d08f6a,2,Strandvliet,24.0,"['tram12_1', 'metro52_0', 'metro50_0']",Waalstraat,"['Waalstraat', 'Maasstraat', 'Scheldestraat', 'Cornelis Troostplein', 'De Pijp', 'Europaplein', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet']","['14:00:03', '14:39:00', '14:39:00', '14:44:00', '14:44:00', '14:46:00', '14:46:00', '14:51:00', '14:51:00', '14:57:00', '14:57:00']",2,"['De Pijp', 'Station Zuid']",38.93333333333333
957fc6c8-8dd8-11e9-b757-7831c1d08f6a,2,Centraal Station,18.0,"['tram12_0', 'metro52_1']",Leidseplein,"['Leidseplein', 'Rijksmuseum', 'Van Baerlestraat', 'Museumplein', 'Roelof Hartplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['14:00:03', '14:46:00', '14:46:00', '14:54:00', '14:54:00', '14:57:00', '14:57:00']",1,['De Pijp'],45.93333333333333
9580ade2-8dd8-11e9-8b70-7831c1d08f6a,2,Centraal Station,10,['metro52_1'],Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['14:00:04', '14:05:00', '14:05:00', '14:15:00']",0,[],4.916666666666667
95812e00-8dd8-11e9-b3e9-7831c1d08f6a,2,Centraal Station,6,['metro52_1'],De Pijp,"['De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['14:00:04', '14:09:00', '14:09:00', '14:15:00']",0,[],8.916666666666666
