,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
32306754-8dd2-11e9-aa2b-7831c1d08f6a,1,Noord,7,['metro52_1'],Rokin,"['Rokin', 'Centraal Station', 'Noorderpark', 'Noord']","['17:00:00', '17:13:00', '17:13:00', '17:20:00']",0,[],13.0
323336e6-8dd2-11e9-acc1-7831c1d08f6a,1,Station Zuid,11,['metro52_0'],Centraal Station,"['Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp', 'Europaplein', 'Station Zuid']","['17:00:00', '17:04:00', '17:04:00', '17:15:00']",0,[],3.9833333333333334
32366ce4-8dd2-11e9-9281-7831c1d08f6a,2,Nieuwmarkt,24.0,"['tram12_1', 'metro53_1']",Roelof Hartplein,"['Roelof Hartplein', 'Museumplein', 'Van Baerlestraat', 'Rijksmuseum', 'Leidseplein', 'Prinsengracht', 'Keizersgracht', 'Koningsplein', 'Spui', 'Dam', 'Nieuwezijds Kolk', 'Centraal Station', 'Nieuwmarkt']","['17:00:00', '17:15:00', '17:15:00', '17:31:00', '17:31:00', '17:33:00', '17:33:00', '17:34:00']",1,['Centraal Station'],14.983333333333333
323c2a4c-8dd2-11e9-9a11-7831c1d08f6a,3,Noorderpark,6,['metro52_1'],Vijzelgracht,"['Vijzelgracht', 'Rokin', 'Centraal Station', 'Noorderpark']","['17:00:00', '17:11:00', '17:11:00', '17:17:00']",0,[],10.983333333333333
323ec3c6-8dd2-11e9-99bc-7831c1d08f6a,3,Station Zuid,9,['metro50_1'],Strandvliet,"['Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid']","['17:00:01', '17:09:00', '17:09:00', '17:18:00']",0,[],8.966666666666667
3243c2b8-8dd2-11e9-81e0-7831c1d08f6a,2,Noord,16.0,"['tram24_1', 'metro52_1']",Marie Heinekenplein,"['Marie Heinekenplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Noorderpark', 'Noord']","['17:00:01', '17:11:00', '17:11:00', '17:13:00', '17:13:00', '17:15:00', '17:15:00', '17:26:00']",1,['De Pijp'],10.966666666666667
3245ec6e-8dd2-11e9-8fee-7831c1d08f6a,3,Centraal Station,6,['tram24_0'],Muntplein,"['Muntplein', 'Rokin', 'Dam', 'Centraal Station']","['17:00:01', '17:29:00', '17:29:00', '17:35:00']",0,[],28.966666666666665
32482706-8dd2-11e9-b4f8-7831c1d08f6a,3,Centraal Station,2,['metro52_1'],Rokin,"['Rokin', 'Centraal Station']","['17:00:02', '17:13:00', '17:13:00', '17:15:00']",0,[],12.95
324c52b6-8dd2-11e9-8a19-7831c1d08f6a,3,Marie Heinekenplein,9.0,"['metro52_1', 'tram24_1']",Europaplein,"['Europaplein', 'De Pijp', 'Vijzelgracht', 'Marie Heinekenplein']","['17:00:02', '17:07:00', '17:07:00', '17:11:00', '17:11:00', '17:20:00', '17:20:00', '17:21:00']",1,['Vijzelgracht'],6.95
32513346-8dd2-11e9-b644-7831c1d08f6a,3,Station Duivendrecht,26.0,"['metro52_0', 'metro50_0']",Noord,"['Noord', 'Noorderpark', 'Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp', 'Europaplein', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht']","['17:00:02', '17:06:00', '17:06:00', '17:21:00', '17:21:00', '17:27:00', '17:27:00', '17:37:00']",1,['Station Zuid'],5.95
