,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
c91cd274-8dde-11e9-8f42-7831c1d08f6a,3,Noorderpark,30,"['metro50_1', 'metro52_1']",Gein,"['Gein', 'Reigersbos', 'Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Noorderpark']","['08:00:00', '08:00:00', '08:00:00', '08:18:00', '08:18:00', '08:23:00', '08:23:00', '08:35:00']",1,['Station Zuid'],0
c91e29f6-8dde-11e9-9a76-7831c1d08f6a,1,Centraal Station,21,['metro53_0'],Gaasperplas,"['Gaasperplas', 'Kraaienneststation', 'Station Ganzenhoef', 'Verrijn Stuartweg', 'Station Diemen-Zuid', 'Venserpolder', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Wibautstraat', 'Weesperplein', 'Waterlooplein', 'Nieuwmarkt', 'Centraal Station']","['08:00:01', '08:03:00', '08:03:00', '08:24:00']",0,[],2.966666666666667
c921ee68-8dde-11e9-838c-7831c1d08f6a,2,Gaasperplas,29.0,"['metro50_1', 'metro53_1']",Gein,"['Gein', 'Reigersbos', 'Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Venserpolder', 'Station Diemen-Zuid', 'Verrijn Stuartweg', 'Station Ganzenhoef', 'Kraaienneststation', 'Gaasperplas']","['08:00:02', '08:10:00', '08:10:00', '08:21:00', '08:21:00', '08:25:00', '08:25:00', '08:34:00']",1,['Van der Madeweg'],9.95
c925289e-8dde-11e9-9538-7831c1d08f6a,3,Station Bijlmer ArenA,5,['metro50_0'],Van der Madeweg,"['Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['08:00:03', '08:25:00', '08:25:00', '08:30:00']",0,[],24.933333333333334
c92811d2-8dde-11e9-a47f-7831c1d08f6a,3,IJsbaanpad,27.0,"['metro52_1', 'tram24_1']",Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Roelof Hartplein', 'Gerrit v.d. Veenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'Olympisch stadion', 'IJsbaanpad']","['08:00:04', '08:05:00', '08:05:00', '08:09:00', '08:09:00', '08:13:00', '08:13:00', '08:27:00']",1,['De Pijp'],4.916666666666667
c92adb10-8dde-11e9-b0ef-7831c1d08f6a,3,Station Zuid,16.0,"['tram24_0', 'metro52_0']",Olympiaweg,"['Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'Gerrit v.d. Veenstraat', 'Roelof Hartplein', 'De Pijp', 'Europaplein', 'Station Zuid']","['08:00:05', '08:12:00', '08:12:00', '08:23:00', '08:23:00', '08:28:00', '08:28:00', '08:33:00']",1,['De Pijp'],11.9
c92e194c-8dde-11e9-b9fa-7831c1d08f6a,1,Van der Madeweg,2,['metro53_1'],Spaklerweg,"['Spaklerweg', 'Van der Madeweg']","['08:00:06', '08:13:00', '08:13:00', '08:15:00']",0,[],12.883333333333333
c9318ac8-8dde-11e9-9221-7831c1d08f6a,2,Waterlooplein,16.0,"['metro52_1', 'metro53_1']",Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein']","['08:00:07', '08:05:00', '08:05:00', '08:15:00', '08:15:00', '08:23:00', '08:23:00', '08:26:00']",1,['Centraal Station'],4.866666666666666
c93374be-8dde-11e9-a210-7831c1d08f6a,1,Centraal Station,14,['metro53_0'],Venserpolder,"['Venserpolder', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Wibautstraat', 'Weesperplein', 'Waterlooplein', 'Nieuwmarkt', 'Centraal Station']","['08:00:08', '08:10:00', '08:10:00', '08:24:00']",0,[],9.85
c9340f14-8dde-11e9-a6d9-7831c1d08f6a,3,De Pijp,8.0,"['metro50_1', 'metro52_1']",Overamstel,"['Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp']","['08:00:10', '08:14:00', '08:14:00', '08:18:00', '08:18:00', '08:23:00', '08:23:00', '08:27:00']",1,['Station Zuid'],13.816666666666666
