,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
1cc46ec2-8dde-11e9-891a-7831c1d08f6a,2,Noord,29.0,"['metro53_0', 'metro52_1']",Kraaienneststation,"['Kraaienneststation', 'Station Ganzenhoef', 'Verrijn Stuartweg', 'Station Diemen-Zuid', 'Venserpolder', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Wibautstraat', 'Weesperplein', 'Waterlooplein', 'Nieuwmarkt', 'Centraal Station', 'Noorderpark', 'Noord']","['08:00:00', '08:04:00', '08:04:00', '08:24:00', '08:24:00', '08:27:00', '08:27:00', '08:32:00']",1,['Centraal Station'],4.0
1cc7ad6c-8dde-11e9-a983-7831c1d08f6a,1,Station Zuid,15,['metro52_0'],Noord,"['Noord', 'Noorderpark', 'Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp', 'Europaplein', 'Station Zuid']","['08:00:01', '08:06:00', '08:06:00', '08:21:00']",0,[],5.966666666666667
1cc84706-8dde-11e9-8bc3-7831c1d08f6a,3,De Pijp,24.0,"['metro50_1', 'metro52_1']",Gein,"['Gein', 'Reigersbos', 'Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp']","['08:00:02', '08:10:00', '08:10:00', '08:28:00', '08:28:00', '08:29:00', '08:29:00', '08:33:00']",1,['Station Zuid'],9.95
1cc9642c-8dde-11e9-8fd3-7831c1d08f6a,2,Vijzelgracht,2,['metro52_0'],Rokin,"['Rokin', 'Vijzelgracht']","['08:00:03', '08:06:00', '08:06:00', '08:08:00']",0,[],5.933333333333334
1cccae34-8dde-11e9-bd26-7831c1d08f6a,2,Reigersbos,25.0,"['metro53_1', 'metro50_0']",Nieuwmarkt,"['Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA', 'Bullewijk', 'Station Holendrecht', 'Reigersbos']","['08:00:04', '08:04:00', '08:04:00', '08:15:00', '08:15:00', '08:25:00', '08:25:00', '08:34:00']",1,['Van der Madeweg'],3.9166666666666665
1ccd6586-8dde-11e9-9eac-7831c1d08f6a,1,De Pijp,15.0,"['metro53_1', 'metro50_1', 'metro52_1']",Spaklerweg,"['Spaklerweg', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp']","['08:00:05', '08:13:00', '08:13:00', '08:15:00', '08:15:00', '08:21:00', '08:21:00', '08:28:00', '08:28:00', '08:29:00', '08:29:00', '08:33:00']",2,"['Van der Madeweg', 'Station Zuid']",12.9
1ccf662e-8dde-11e9-95ea-7831c1d08f6a,1,Prinsengracht,38.0,"['metro50_1', 'metro52_1', 'tram12_1']",Gein,"['Gein', 'Reigersbos', 'Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp', 'Roelof Hartplein', 'Museumplein', 'Van Baerlestraat', 'Rijksmuseum', 'Leidseplein', 'Prinsengracht']","['08:00:06', '08:10:00', '08:10:00', '08:28:00', '08:28:00', '08:29:00', '08:29:00', '08:33:00', '08:33:00', '08:44:00', '08:44:00', '08:53:00']",2,"['Station Zuid', 'De Pijp']",9.883333333333333
1cd04546-8dde-11e9-a73c-7831c1d08f6a,1,Rokin,8,['metro52_1'],Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin']","['08:00:07', '08:05:00', '08:05:00', '08:13:00']",0,[],4.866666666666666
1cd25ca8-8dde-11e9-8a27-7831c1d08f6a,2,Weesperplein,16.0,"['metro52_0', 'metro53_1']",Noord,"['Noord', 'Noorderpark', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein']","['08:00:08', '08:06:00', '08:06:00', '08:10:00', '08:10:00', '08:13:00', '08:13:00', '08:17:00']",1,['Centraal Station'],5.85
1cd2cf9e-8dde-11e9-8c27-7831c1d08f6a,2,De Pijp,10,['metro52_0'],Noord,"['Noord', 'Noorderpark', 'Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp']","['08:00:10', '08:06:00', '08:06:00', '08:16:00']",0,[],5.816666666666666
