,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
38484624-8ddd-11e9-8b38-7831c1d08f6a,2,Nieuwmarkt,10.0,"['tram24_1', 'metro52_1', 'metro53_1']",Muntplein,"['Muntplein', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Nieuwmarkt']","['11:00:00', '11:09:00', '11:09:00', '11:10:00', '11:10:00', '11:11:00', '11:11:00', '11:15:00', '11:15:00', '11:23:00', '11:23:00', '11:24:00']",2,"['Vijzelgracht', 'Centraal Station']",9.0
38489ff4-8ddd-11e9-a390-7831c1d08f6a,3,Station Bijlmer ArenA,3,['metro50_1'],Station Holendrecht,"['Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA']","['11:00:00', '11:04:00', '11:04:00', '11:07:00']",0,[],3.9833333333333334
384920da-8ddd-11e9-a449-7831c1d08f6a,1,De Pijp,4,['metro52_1'],Station Zuid,"['Station Zuid', 'Europaplein', 'De Pijp']","['11:00:00', '11:05:00', '11:05:00', '11:09:00']",0,[],4.983333333333333
384bac10-8ddd-11e9-a679-7831c1d08f6a,2,Jan v.Galenstraat,19,['metro50_1'],Van der Madeweg,"['Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Amstelveenseweg', 'Henk Sneevlietweg', 'Heemstedestraat', 'Station Lelylaan', 'Postjesweg', 'Jan v.Galenstraat']","['11:00:01', '11:11:00', '11:11:00', '11:30:00']",0,[],10.966666666666667
384c9828-8ddd-11e9-b3b6-7831c1d08f6a,3,Vijzelgracht,8,['metro52_0'],Noord,"['Noord', 'Noorderpark', 'Centraal Station', 'Rokin', 'Vijzelgracht']","['11:00:01', '11:06:00', '11:06:00', '11:14:00']",0,[],5.966666666666667
38500440-8ddd-11e9-993d-7831c1d08f6a,3,Station Bijlmer ArenA,26.0,"['tram12_1', 'metro52_0', 'metro50_0']",Waalstraat,"['Waalstraat', 'Maasstraat', 'Scheldestraat', 'Cornelis Troostplein', 'De Pijp', 'Europaplein', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['11:00:02', '11:09:00', '11:09:00', '11:14:00', '11:14:00', '11:16:00', '11:16:00', '11:21:00', '11:21:00', '11:27:00', '11:27:00', '11:40:00']",2,"['De Pijp', 'Station Zuid']",8.95
385099fa-8ddd-11e9-b64c-7831c1d08f6a,3,Rokin,4,['metro52_1'],De Pijp,"['De Pijp', 'Vijzelgracht', 'Rokin']","['11:00:02', '11:09:00', '11:09:00', '11:13:00']",0,[],8.95
3852de5e-8ddd-11e9-a1bd-7831c1d08f6a,2,Waterlooplein,3,['metro53_1'],Centraal Station,"['Centraal Station', 'Nieuwmarkt', 'Waterlooplein']","['11:00:02', '11:03:00', '11:03:00', '11:06:00']",0,[],2.95
3854847a-8ddd-11e9-9c4c-7831c1d08f6a,3,Roelof Hartplein,32.0,"['metro50_1', 'tram24_0']",Reigersbos,"['Reigersbos', 'Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Amstelveenseweg', 'IJsbaanpad', 'Olympisch stadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'Gerrit v.d. Veenstraat', 'Roelof Hartplein']","['11:00:03', '11:03:00', '11:03:00', '11:21:00', '11:21:00', '11:29:00', '11:29:00', '11:40:00']",1,['Amstelveenseweg'],2.933333333333333
38556a7a-8ddd-11e9-9894-7831c1d08f6a,3,Vijzelgracht,4,['tram24_1'],Dam,"['Dam', 'Rokin', 'Muntplein', 'Vijzelgracht']","['11:00:03', '11:06:00', '11:06:00', '11:10:00']",0,[],5.933333333333334
