,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
aa3a15e2-8dd7-11e9-8035-7831c1d08f6a,3,Gein,28.0,"['tram24_1', 'metro50_0']",Olympiaplein,"['Olympiaplein', 'Olympiaweg', 'Olympisch stadion', 'IJsbaanpad', 'Amstelveenseweg', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA', 'Bullewijk', 'Station Holendrecht', 'Reigersbos', 'Gein']","['14:00:00', '14:21:00', '14:21:00', '14:28:00', '14:28:00', '14:35:00', '14:35:00', '14:55:00']",1,['Amstelveenseweg'],22.0
aa3c876e-8dd7-11e9-ae6d-7831c1d08f6a,2,Rijksmuseum,24.0,"['metro53_0', 'tram12_1']",Station Diemen-Zuid,"['Station Diemen-Zuid', 'Venserpolder', 'Van der Madeweg', 'Spaklerweg', 'Amstelstation', 'Amsteldijk', 'Victorieplein', 'Waalstraat', 'Maasstraat', 'Scheldestraat', 'Cornelis Troostplein', 'De Pijp', 'Roelof Hartplein', 'Museumplein', 'Van Baerlestraat', 'Rijksmuseum']","['14:00:00', '14:08:00', '14:08:00', '14:16:00', '14:16:00', '14:21:00', '14:21:00', '14:37:00']",1,['Amstelstation'],7.983333333333333
aa3e5710-8dd7-11e9-85d6-7831c1d08f6a,1,Isolatorweg,29.0,"['metro52_0', 'metro50_1']",De Pijp,"['De Pijp', 'Europaplein', 'Station Zuid', 'Amstelveenseweg', 'Henk Sneevlietweg', 'Heemstedestraat', 'Station Lelylaan', 'Postjesweg', 'Jan v.Galenstraat', 'Burg.de Vlugtlaan', 'Station Sloterdijk', 'Isolatorweg']","['14:00:00', '14:10:00', '14:10:00', '14:15:00', '14:15:00', '14:18:00', '14:18:00', '14:34:00']",1,['Station Zuid'],9.983333333333333
aa3ee3b0-8dd7-11e9-8f71-7831c1d08f6a,1,De Pijp,11.0,"['tram24_0', 'metro50_0', 'metro52_1']",De Boelelaan/VU,"['De Boelelaan/VU', 'VU medisch centrum', 'Amstelveenseweg', 'Station Zuid', 'Europaplein', 'De Pijp']","['14:00:00', '14:05:00', '14:05:00', '14:09:00', '14:09:00', '14:15:00', '14:15:00', '14:17:00', '14:17:00', '14:23:00', '14:23:00', '14:27:00']",2,"['Amstelveenseweg', 'Station Zuid']",4.983333333333333
aa3fc050-8dd7-11e9-a8c9-7831c1d08f6a,3,De Pijp,2,['tram24_1'],Marie Heinekenplein,"['Marie Heinekenplein', 'De Pijp']","['14:00:01', '14:11:00', '14:11:00', '14:13:00']",0,[],10.966666666666667
aa3fd126-8dd7-11e9-9593-7831c1d08f6a,1,Centraal Station,4,['metro52_0'],Noord,"['Noord', 'Noorderpark', 'Centraal Station']","['14:00:01', '14:06:00', '14:06:00', '14:10:00']",0,[],5.966666666666667
aa416362-8dd7-11e9-8a8c-7831c1d08f6a,2,Station RAI,22.0,"['metro52_0', 'metro50_0']",Noorderpark,"['Noorderpark', 'Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp', 'Europaplein', 'Station Zuid', 'Station RAI']","['14:00:01', '14:02:00', '14:02:00', '14:15:00', '14:15:00', '14:17:00', '14:17:00', '14:19:00']",1,['Station Zuid'],1.9666666666666666
aa4284f4-8dd7-11e9-a7f4-7831c1d08f6a,1,Dam,24.0,"['metro50_0', 'metro52_1', 'tram24_1']",Jan v.Galenstraat,"['Jan v.Galenstraat', 'Postjesweg', 'Station Lelylaan', 'Heemstedestraat', 'Henk Sneevlietweg', 'Amstelveenseweg', 'Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Dam']","['14:00:02', '14:07:00', '14:07:00', '14:17:00', '14:17:00', '14:23:00', '14:23:00', '14:33:00', '14:33:00', '14:34:00', '14:34:00', '14:36:00']",2,"['Station Zuid', 'Centraal Station']",6.95
aa436c8c-8dd7-11e9-ac16-7831c1d08f6a,2,Rokin,23.0,"['metro53_1', 'tram12_1', 'metro52_1']",Centraal Station,"['Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Amsteldijk', 'Victorieplein', 'Waalstraat', 'Maasstraat', 'Scheldestraat', 'Cornelis Troostplein', 'De Pijp', 'Vijzelgracht', 'Rokin']","['14:00:02', '14:03:00', '14:03:00', '14:10:00', '14:10:00', '14:15:00', '14:15:00', '14:26:00', '14:26:00', '14:27:00', '14:27:00', '14:31:00']",2,"['Amstelstation', 'De Pijp']",2.95
aa452306-8dd7-11e9-a6d0-7831c1d08f6a,2,Weesperplein,39.0,"['tram12_1', 'metro53_1']",Amstelstation,"['Amstelstation', 'Amsteldijk', 'Victorieplein', 'Waalstraat', 'Maasstraat', 'Scheldestraat', 'Cornelis Troostplein', 'De Pijp', 'Roelof Hartplein', 'Museumplein', 'Van Baerlestraat', 'Rijksmuseum', 'Leidseplein', 'Prinsengracht', 'Keizersgracht', 'Koningsplein', 'Spui', 'Dam', 'Nieuwezijds Kolk', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein']","['14:00:02', '14:03:00', '14:03:00', '14:31:00', '14:31:00', '14:33:00', '14:33:00', '14:37:00']",1,['Centraal Station'],2.95
aa469418-8dd7-11e9-9a2a-7831c1d08f6a,2,Dam,14.0,"['metro52_1', 'tram24_1']",Europaplein,"['Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station', 'Dam']","['14:00:03', '14:07:00', '14:07:00', '14:15:00', '14:15:00', '14:24:00', '14:24:00', '14:26:00']",1,['Centraal Station'],6.933333333333334
