,class_id,destination,duration,lines,origin,route,timestamps,transfers,transferstations,waiting_time
df0ff65e-8dde-11e9-b940-7831c1d08f6a,2,Station Zuid,15,['metro52_0'],Noord,"['Noord', 'Noorderpark', 'Centraal Station', 'Rokin', 'Vijzelgracht', 'De Pijp', 'Europaplein', 'Station Zuid']","['08:00:00', '08:00:00', '08:00:00', '08:15:00']",0,[],0
df104e42-8dde-11e9-ab16-7831c1d08f6a,3,Centraal Station,2,['metro52_0'],Noorderpark,"['Noorderpark', 'Centraal Station']","['08:00:01', '08:02:00', '08:02:00', '08:04:00']",0,[],1.9666666666666666
df1070f4-8dde-11e9-a933-7831c1d08f6a,1,Strandvliet,6,['metro50_1'],Reigersbos,"['Reigersbos', 'Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet']","['08:00:02', '08:03:00', '08:03:00', '08:09:00']",0,[],2.95
df12431e-8dde-11e9-987d-7831c1d08f6a,3,Rokin,40.0,"['metro50_0', 'tram24_0']",Burg.de Vlugtlaan,"['Burg.de Vlugtlaan', 'Jan v.Galenstraat', 'Postjesweg', 'Station Lelylaan', 'Heemstedestraat', 'Henk Sneevlietweg', 'Amstelveenseweg', 'IJsbaanpad', 'Olympisch stadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'Gerrit v.d. Veenstraat', 'Roelof Hartplein', 'De Pijp', 'Marie Heinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin']","['08:00:03', '08:05:00', '08:05:00', '08:15:00', '08:15:00', '08:19:00', '08:19:00', '08:40:00']",1,['Amstelveenseweg'],4.933333333333334
df13e2f0-8dde-11e9-b1c0-7831c1d08f6a,3,Weesperplein,9.0,"['metro52_1', 'metro53_1']",Rokin,"['Rokin', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein']","['08:00:04', '08:13:00', '08:13:00', '08:15:00', '08:15:00', '08:23:00', '08:23:00', '08:27:00']",1,['Centraal Station'],12.916666666666666
df16c8ee-8dde-11e9-a78a-7831c1d08f6a,2,Station Sloterdijk,42.0,"['tram24_1', 'metro50_1']",Dam,"['Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'Marie Heinekenplein', 'De Pijp', 'Roelof Hartplein', 'Gerrit v.d. Veenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'Olympisch stadion', 'IJsbaanpad', 'Amstelveenseweg', 'Henk Sneevlietweg', 'Heemstedestraat', 'Station Lelylaan', 'Postjesweg', 'Jan v.Galenstraat', 'Burg.de Vlugtlaan', 'Station Sloterdijk']","['08:00:05', '08:06:00', '08:06:00', '08:28:00', '08:28:00', '08:31:00', '08:31:00', '08:43:00']",1,['Amstelveenseweg'],5.9
df17f73a-8dde-11e9-acb3-7831c1d08f6a,1,Centraal Station,24.0,"['metro50_0', 'metro52_1']",Station Sloterdijk,"['Station Sloterdijk', 'Burg.de Vlugtlaan', 'Jan v.Galenstraat', 'Postjesweg', 'Station Lelylaan', 'Heemstedestraat', 'Henk Sneevlietweg', 'Amstelveenseweg', 'Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['08:00:06', '08:04:00', '08:04:00', '08:17:00', '08:17:00', '08:23:00', '08:23:00', '08:33:00']",1,['Station Zuid'],3.8833333333333333
df19b48c-8dde-11e9-8912-7831c1d08f6a,3,Amstelveenseweg,3,['metro50_1'],Station Zuid,"['Station Zuid', 'Amstelveenseweg']","['08:00:07', '08:18:00', '08:18:00', '08:21:00']",0,[],17.866666666666667
df1acbec-8dde-11e9-bd41-7831c1d08f6a,3,Centraal Station,30.0,"['metro50_1', 'metro52_1']",Gein,"['Gein', 'Reigersbos', 'Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['08:00:08', '08:10:00', '08:10:00', '08:28:00', '08:28:00', '08:29:00', '08:29:00', '08:39:00']",1,['Station Zuid'],9.85
df1e7f4c-8dde-11e9-8654-7831c1d08f6a,3,Station Zuid,11.0,"['tram24_1', 'metro52_0']",Marie Heinekenplein,"['Marie Heinekenplein', 'De Pijp', 'Europaplein', 'Station Zuid']","['08:00:10', '08:11:00', '08:11:00', '08:13:00', '08:13:00', '08:16:00', '08:16:00', '08:21:00']",1,['De Pijp'],10.816666666666666
df22c108-8dde-11e9-b22a-7831c1d08f6a,2,Station Diemen-Zuid,21.0,"['metro52_0', 'metro53_1']",Noorderpark,"['Noorderpark', 'Centraal Station', 'Nieuwmarkt', 'Waterlooplein', 'Weesperplein', 'Wibautstraat', 'Amstelstation', 'Spaklerweg', 'Van der Madeweg', 'Venserpolder', 'Station Diemen-Zuid']","['08:00:11', '08:02:00', '08:02:00', '08:04:00', '08:04:00', '08:13:00', '08:13:00', '08:28:00']",1,['Centraal Station'],1.8
df274a1e-8dde-11e9-a237-7831c1d08f6a,2,Station Bijlmer ArenA,25,['metro50_0'],Burg.de Vlugtlaan,"['Burg.de Vlugtlaan', 'Jan v.Galenstraat', 'Postjesweg', 'Station Lelylaan', 'Heemstedestraat', 'Henk Sneevlietweg', 'Amstelveenseweg', 'Station Zuid', 'Station RAI', 'Overamstel', 'Van der Madeweg', 'Station Duivendrecht', 'Strandvliet', 'Station Bijlmer ArenA']","['08:00:12', '08:05:00', '08:05:00', '08:30:00']",0,[],4.783333333333333
df2865e2-8dde-11e9-9eaf-7831c1d08f6a,2,Centraal Station,17.0,"['metro50_1', 'metro52_1']",Van der Madeweg,"['Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Europaplein', 'De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['08:00:13', '08:11:00', '08:11:00', '08:18:00', '08:18:00', '08:23:00', '08:23:00', '08:33:00']",1,['Station Zuid'],10.766666666666667
df2aac7e-8dde-11e9-9130-7831c1d08f6a,2,Dam,44.0,"['metro50_1', 'tram24_0']",Reigersbos,"['Reigersbos', 'Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Amstelveenseweg', 'IJsbaanpad', 'Olympisch stadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'Gerrit v.d. Veenstraat', 'Roelof Hartplein', 'De Pijp', 'Marie Heinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam']","['08:00:14', '08:03:00', '08:03:00', '08:21:00', '08:21:00', '08:29:00', '08:29:00', '08:52:00']",1,['Amstelveenseweg'],2.75
df2b8158-8dde-11e9-ace5-7831c1d08f6a,3,De Pijp,8,['tram12_0'],Leidseplein,"['Leidseplein', 'Rijksmuseum', 'Van Baerlestraat', 'Museumplein', 'Roelof Hartplein', 'De Pijp']","['08:00:15', '08:16:00', '08:16:00', '08:24:00']",0,[],15.733333333333333
df305a7a-8dde-11e9-8e86-7831c1d08f6a,1,Jan v.Galenstraat,26,['metro50_1'],Station Holendrecht,"['Station Holendrecht', 'Bullewijk', 'Station Bijlmer ArenA', 'Strandvliet', 'Station Duivendrecht', 'Van der Madeweg', 'Overamstel', 'Station RAI', 'Station Zuid', 'Amstelveenseweg', 'Henk Sneevlietweg', 'Heemstedestraat', 'Station Lelylaan', 'Postjesweg', 'Jan v.Galenstraat']","['08:00:16', '08:04:00', '08:04:00', '08:30:00']",0,[],3.716666666666667
df30ef4c-8dde-11e9-aeb5-7831c1d08f6a,2,Centraal Station,6,['metro52_1'],De Pijp,"['De Pijp', 'Vijzelgracht', 'Rokin', 'Centraal Station']","['08:00:17', '08:09:00', '08:09:00', '08:15:00']",0,[],8.7
